"";"";"Acalypha";"Acnistus";"Alchornea";"Alnus";"Alternanthera";"Amaranthus";"Ambrosia";"Anemia";"Bursera";"Cactaceae";"Cecropia";"cf..Rhizophora";"Chamaesyce";"Conyza";"Croton";"Cryptocarpus";"Cuphea";"Cyathea";"Cyperaceae";"Fabaceae.undiff.";"Hedyosmum";"Hippomane";"Lycianthes";"Lycopodium";"Miconia";"Myrica";"Myrsine";"Myrtaceae";"Phyllanthus";"Pilea";"Plumbago";"Poaceae";"Podocarpus";"Polygonum";"Polypodium";"Scalesia.undiff.";"Scoparia";"Senna.obtusifolia";"Senna.undiff.";"Stachytarpheta";"Tournefortia.rufo.sericea";"Unknown..monolete.";"Utricularia";"Zanthoxylum";"Asteraceae.undiff.";"Ceiba";"Lantana";"Acanthaceae";"Lamiaceae.undiff.";"Platymiscium";"Apocynaceae";"cf..Cedrela";"Dodonaea.viscosa";"Sapindaceae.undiff.";"Rhynchosia";"Darwiniothamnus";"Cardiospermum";"Euphorbia";"Crotalaria";"Chiococca";"Solanum";"Portulaca";"Ipomoea";"Ilex";"Polygalaceae";"Cissus";"cf..Hippomane";"Scalesia.cf..S..affinis";"cf..Vitex";"Quercus";"cf..Melia";"Ericaceae";"Weinmannia";"cf..Gnaphalium";"Unknown.undiff.";"Scutia";"Piper";"Melia";"Meliaceae.undiff.";"Codia";"Aegiphila";"Pteridium";"cf..Gossypium";"Ochroma"
"89";277;0,0988786949011213;0,00815494399184506;0,00203873599796126;0,0152905199847095;0,077471966922528;0,00101936799898063;0,00611620799388379;0,00101936799898063;0,00509683999490316;0;0;0;0,00101936799898063;0,00611620799388379;0,0101936799898063;0;0;0,259938837740061;0,0448521919551478;0;0;0,0030581039969419;0,00101936799898063;0,0030581039969419;0,00203873599796126;0;0,00407747199592253;0,00203873599796126;0,00407747199592253;0,00611620799388379;0;0,0326197759673802;0;0,00203873599796126;0;0,00509683999490316;0,00101936799898063;0;0,00101936799898063;0;0,00101936799898063;0,384301732615698;0,00101936799898063;0,0030581039969419;0;0;0;0;0;0;0,00101936799898063;0;0;0;0;0,00101936799898063;0;0;0;0;0,00101936799898063;0;0;0;0;0;0;0,00203873599796126;0;0;0;0;0;0;0;0;0;0;0;0;0,00101936799898063;0;0;0
"90";282;0,105062081159503;0,00286532997707736;0,00191021998471824;0,00955109792359122;0,0735434564116524;0,00095510999235912;0,00573065895415473;0,00191021998471824;0,00191021998471824;0;0;0,00286532997707736;0;0,00668576894651385;0,00859598893123209;0;0,00191021998471824;0,261700093906399;0,0343839537249284;0,00095510999235912;0,00095510999235912;0,00095510999235912;0,00191021998471824;0;0,00573065895415473;0;0;0,00382043896943649;0,00191021998471824;0,00764087893887297;0;0,0200573068395415;0;0;0,00095510999235912;0,00095510999235912;0;0,00095510999235912;0;0,00286532997707736;0,00286532997707736;0,414517666683859;0;0,00191021998471824;0,00191021998471824;0;0;0;0;0;0;0;0;0;0,00095510999235912;0,00191021998471824;0;0;0;0,00191021998471824;0,00095510999235912;0;0;0;0;0;0;0,00095510999235912;0,00095510999235912;0;0;0;0;0;0;0;0;0;0;0;0,00191021998471824;0;0;0
"91";286;0,0740740735555556;0,00420875397474748;0,00252525298484848;0,00589225596464646;0,0707070705757576;0;0,00505050496969697;0;0,000841750994949494;0;0;0,000841750994949494;0;0,00673400695959596;0,00757575795454545;0;0,00168350198989899;0,326599325040404;0,0479797977121212;0;0;0,000841750994949494;0,000841750994949494;0;0,00757575795454545;0;0,00168350198989899;0,00168350198989899;0,00168350198989899;0,00841750794949495;0;0,0185185188888889;0;0;0,00252525298484848;0,00420875397474748;0,00168350198989899;0;0,000841750994949494;0,000841750994949494;0,00168350198989899;0,380471377717172;0;0,00420875397474748;0,00168350198989899;0;0;0;0;0;0,000841750994949494;0;0;0;0;0,000841750994949494;0;0;0;0;0,000841750994949494;0;0;0;0;0;0;0,000841750994949494;0;0;0;0;0;0,000841750994949494;0;0,00168350198989899;0;0;0;0;0;0;0;0
"92";291;0,0959164285204179;0,00474833797625831;0,00284900298575499;0,00569800597150997;0,0693257356533713;0,00284900298575499;0,00569800597150997;0;0,00474833797625831;0;0;0;0;0,0113960109430199;0,00474833797625831;0;0;0,29724596251377;0,0398860398005698;0,00094966799525166;0,00284900298575499;0;0,00094966799525166;0,00094966799525166;0,00854700895726495;0,00094966799525166;0,00094966799525166;0,00094966799525166;0,00094966799525166;0,00664767296676164;0;0,0189933519050332;0;0,00094966799525166;0;0,00284900298575499;0,00189933499050333;0;0,00094966799525166;0,00189933499050333;0,00189933499050333;0,384615383076923;0;0,00569800597150997;0,00284900298575499;0;0;0;0;0;0,00094966799525166;0;0;0;0;0;0;0;0;0,00284900298575499;0;0;0;0;0;0;0;0,00284900298575499;0;0;0;0;0;0,00094966799525166;0;0;0;0;0;0;0;0;0;0
"93";295;0,0977168950977169;0,00456621000456621;0,00182648400182648;0,0109589040109589;0,0721461190721461;0;0,00547945200547945;0;0,00456621000456621;0;0;0,00182648400182648;0,000913242000913242;0,00273972600273973;0,00365296800365297;0;0,000913242000913242;0,259360731259361;0,0365296800365297;0;0,000913242000913242;0,000913242000913242;0,000913242000913242;0;0,00456621000456621;0,00365296800365297;0,00365296800365297;0,00456621000456621;0,000913242000913242;0,00456621000456621;0;0,022831050022831;0;0;0,00182648400182648;0,00456621000456621;0;0;0,000913242000913242;0;0,00273972600273973;0,431963470431963;0,00182648400182648;0,00182648400182648;0,000913242000913242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00182648400182648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000913242000913242;0;0;0
"94";299;0,0767263426163683;0,00426257497868713;0,00170502999147485;0,00937766395311168;0,0605285586973572;0,000852514995737425;0,00426257497868713;0,000852514995737425;0,0034100599829497;0;0;0,000852514995737425;0;0,00255754498721228;0,00767263396163683;0;0;0,346973570265132;0,0366581418167093;0,00170502999147485;0,0034100599829497;0,00170502999147485;0,000852514995737425;0,000852514995737425;0,00426257497868713;0,000852514995737425;0,0034100599829497;0,00170502999147485;0,00255754498721228;0,00511508997442455;0;0,0213128728934356;0,000852514995737425;0,0034100599829497;0;0,00596760397016198;0;0;0,000852514995737425;0,0034100599829497;0,00426257497868713;0,368286443158568;0;0,00596760397016198;0,000852514995737425;0;0;0;0;0;0;0;0;0;0;0,000852514995737425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000852514995737425;0;0;0
"95";304;0,0990291257029126;0,00679611697961165;0,00194174799417476;0,0165048539504854;0,0699029127902913;0,000970873997087378;0,00582524298252427;0;0,000970873997087378;0;0;0,000970873997087378;0;0,0116504849650485;0,0155339809533981;0;0;0,294174756117476;0,0349514558951456;0,000970873997087378;0,000970873997087378;0;0,000970873997087378;0;0,00194174799417476;0;0;0,00291262099126214;0;0,00388349498834951;0;0,0223300969330097;0,000970873997087378;0,000970873997087378;0,000970873997087378;0,00485436898543689;0;0;0;0,000970873997087378;0,000970873997087378;0,389320386832039;0;0,00291262099126214;0,000970873997087378;0;0;0;0;0;0,000970873997087378;0;0;0;0;0;0;0;0;0,00194174799417476;0,000970873997087378;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"96";308;0,121311475242623;0,00546448101092896;0,00218579200437158;0,0163934430327869;0,0677595631355191;0,00109289600218579;0,0131147540262295;0;0,00327868900655738;0;0;0,00109289600218579;0;0,00874316901748634;0,0120218580240437;0;0;0,240437158480874;0,0360655740721312;0;0;0;0,00109289600218579;0,00218579200437158;0,00437158500874317;0;0;0,00437158500874317;0,00327868900655738;0,00655737701311475;0;0,0185792350371585;0;0,00109289600218579;0,00109289600218579;0,00437158500874317;0,00109289600218579;0;0,00109289600218579;0;0,00218579200437158;0,406557377813115;0;0,00546448101092896;0,00218579200437158;0;0;0;0;0;0,00109289600218579;0;0;0;0;0;0;0;0;0,00218579200437158;0;0,00109289600218579;0;0;0;0;0;0;0;0;0;0;0,00109289600218579;0;0;0;0;0;0;0;0;0;0;0
"97";313;0,0921919094468485;0,00658513596048918;0,000940733994355596;0,00752586995484478;0,0620884286274694;0,00282220098306679;0,00752586995484478;0;0,00188146798871119;0;0;0;0;0,00940733794355597;0,0131702729209784;0;0,000940733994355596;0,277516461334901;0,0348071497911571;0,000940733994355596;0,000940733994355596;0,000940733994355596;0,00188146798871119;0,00282220098306679;0,00188146798871119;0;0,000940733994355596;0,00282220098306679;0,00282220098306679;0,00564440296613358;0;0,0216368768701787;0;0,00188146798871119;0,00188146798871119;0,00188146798871119;0;0,000940733994355596;0;0,00376293497742239;0,000940733994355596;0,423330195460019;0,000940733994355596;0,000940733994355596;0,000940733994355596;0;0;0;0;0;0;0;0;0;0;0,00188146798871119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"98";317;0,0819828409180171;0,00476644399523356;0,000953288999046711;0,00762631099237369;0,0781696849218303;0,000953288999046711;0,0085795999914204;0;0,00190657799809342;0;0;0;0;0,00667302199332698;0,013346043986654;0;0;0,218303145781697;0,0343183979656816;0;0,000953288999046711;0,00190657799809342;0;0;0,000953288999046711;0;0;0,00381315499618684;0,00571973299428027;0,00190657799809342;0;0,0228789319771211;0;0;0,00190657799809342;0,00381315499618684;0,000953288999046711;0;0;0,00381315499618684;0,000953288999046711;0,478551000521449;0;0,00667302199332698;0;0;0;0;0;0;0;0;0;0;0;0,00571973299428027;0,000953288999046711;0;0;0,000953288999046711;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"99";321;0,09483666971549;0,009483666971549;0,00316122199051633;0,00526870398419389;0,0895679657312961;0,00105374099683878;0,00842992597471022;0;0,00210748199367755;0;0;0,00210748199367755;0,00316122199051633;0,00737618497787145;0,0126448889620653;0;0;0,312961011061117;0,0368809268893572;0,00210748199367755;0,00210748199367755;0,00105374099683878;0,00210748199367755;0;0,00421496298735511;0;0;0,00316122199051633;0,00210748199367755;0,00105374099683878;0;0,0221285559336143;0;0;0,00105374099683878;0,00210748199367755;0,00105374099683878;0;0,00105374099683878;0,00105374099683878;0,00105374099683878;0,358271863925184;0,00105374099683878;0,00105374099683878;0,00105374099683878;0;0;0;0;0;0;0;0;0;0;0,00105374099683878;0;0;0;0;0;0;0;0;0;0;0;0,00105374099683878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"100";325;0,098429319295288;0,00628272301884817;0;0,00732984302198953;0,0910994762732984;0,00104712000314136;0,00418848201256545;0,00209424100628272;0,00314136100942408;0;0;0,00209424100628272;0;0,00523560201570681;0,0146596860439791;0;0,00104712000314136;0,283769634851309;0,0324607330973822;0;0,00104712000314136;0;0,00104712000314136;0,00104712000314136;0,00104712000314136;0;0;0,00104712000314136;0,00314136100942408;0,00523560201570681;0;0,0167539270502618;0;0;0,00104712000314136;0,00418848201256545;0,00104712000314136;0;0,00209424100628272;0,00418848201256545;0,00209424100628272;0,389528797168586;0;0,00837696302513089;0;0;0;0;0;0;0;0;0;0;0;0,00104712000314136;0;0;0;0,00104712000314136;0;0;0;0;0;0;0;0,00209424100628272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"101";330;0,108953613455232;0,00647249196763754;0,00107874899460626;0,00215749698921251;0,0787486516062567;0,00107874899460626;0,00431499497842503;0,00107874899460626;0,00539374297303129;0,00107874899460626;0;0;0,00215749698921251;0,00647249196763754;0,0151024809244876;0;0,00107874899460626;0,21035598594822;0,0431499457842503;0;0,00107874899460626;0;0,00107874899460626;0;0;0;0;0,00323624598381877;0,00107874899460626;0,00647249196763754;0;0,0258899678705502;0,00107874899460626;0;0,00215749698921251;0,00323624598381877;0,00215749698921251;0;0;0,00215749698921251;0,00431499497842503;0,44660193976699;0;0,00323624598381877;0,00431499497842503;0;0;0;0;0,00107874899460626;0;0;0;0;0;0,00107874899460626;0;0;0;0;0;0;0;0;0;0;0;0,00107874899460626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"102";335;0,0974729244873646;0;0,00120336900601684;0,00481347802406739;0,0974729244873646;0,00120336900601684;0,0108303250541516;0,00120336900601684;0,00481347802406739;0;0;0;0,00120336900601684;0,0120336940601685;0,0240673891203369;0,00120336900601684;0,00120336900601684;0,228640194143201;0,0324909751624549;0,00361010801805054;0,00240673901203369;0;0,00120336900601684;0;0,00120336900601684;0;0;0,00361010801805054;0;0,00722021703610108;0;0,0168471720842359;0;0,00120336900601684;0,00120336900601684;0,00722021703610108;0,00240673901203369;0;0;0;0,00120336900601684;0,413959087069795;0;0,00601684703008423;0,00361010801805054;0;0;0;0;0;0;0;0;0;0;0,00240673901203369;0;0;0;0;0,00240673901203369;0;0;0;0;0;0;0;0;0;0,00120336900601684;0;0;0;0;0;0;0;0;0;0,00120336900601684;0;0;0
"103";341;0,133802816598592;0,00352112698943662;0,00117370899647887;0,00821596197535211;0,0762910797711268;0,00117370899647887;0,0152582159542254;0,00352112698943662;0,00704225397887324;0;0;0;0;0,00938967097183099;0,00704225397887324;0;0,00117370899647887;0,18779342643662;0,0422535208732394;0,00117370899647887;0,00234741799295775;0,00234741799295775;0,00234741799295775;0,00469483598591549;0,00352112698943662;0,00234741799295775;0;0,00352112698943662;0;0,00704225397887324;0;0,0246478869260563;0;0,00234741799295775;0,00234741799295775;0,0105633799683099;0;0;0;0,00117370899647887;0;0,422535209732394;0;0,00469483598591549;0,00352112698943662;0;0;0;0;0;0;0;0;0;0;0,00117370899647887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"104";344;0,119820828880179;0,00223964199776036;0,00111982099888018;0,00335946199664054;0,0671892499328108;0;0,00783874599216125;0;0,00335946199664054;0;0;0;0;0,0100783869899216;0,0145576709854423;0;0;0,180291152819709;0,0503919369496081;0;0,00111982099888018;0,00335946199664054;0,00111982099888018;0,00447928299552072;0,00783874599216125;0;0,00223964199776036;0,00223964199776036;0,00223964199776036;0,0167973119832027;0;0,019036953980963;0,00223964199776036;0,00111982099888018;0;0,00447928299552072;0,00111982099888018;0;0;0,00223964199776036;0,00111982099888018;0,455767076544233;0;0,00447928299552072;0,00223964199776036;0;0;0;0;0,00111982099888018;0,00111982099888018;0;0;0;0;0;0;0;0;0,00111982099888018;0;0;0;0;0;0;0;0;0;0;0,00111982099888018;0;0;0;0;0;0;0;0;0;0;0;0;0
"105";348,5;0,141439205292804;0,00620347396898263;0,00248138998759305;0,00620347396898263;0,0756823816215881;0;0,00992555795037221;0,00248138998759305;0,0049627789751861;0,00124069499379652;0;0;0;0,00868486395657568;0,0223325058883375;0;0,00124069499379652;0,160049627199752;0,0508684857456576;0,00248138998759305;0,00248138998759305;0,0049627789751861;0;0,00124069499379652;0,00248138998759305;0,00124069499379652;0;0,00248138998759305;0;0,00744416896277916;0;0,0210918108945409;0;0;0,00124069499379652;0,00372208398138958;0,00124069499379652;0,00124069499379652;0,00124069499379652;0,00124069499379652;0,00124069499379652;0,437965258810174;0;0,0049627789751861;0,00248138998759305;0;0;0;0;0,00124069499379652;0;0;0;0;0;0;0,00124069499379652;0;0;0,00124069499379652;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"106";354;0,130081301260163;0,00116144000232288;0,00116144000232288;0,0209059230418118;0,0638792101277584;0;0,0162601630325203;0;0,00348432100696864;0,00116144000232288;0;0,00348432100696864;0,00232288000464576;0,00929152101858304;0,0150987220301974;0;0;0,196283391392567;0,0569105691138211;0,00232288000464576;0,00232288000464576;0,00232288000464576;0,00348432100696864;0,00464576100929152;0,00464576100929152;0;0,00116144000232288;0,00696864101393728;0,00116144000232288;0,00464576100929152;0;0,0162601630325203;0,00116144000232288;0,00116144000232288;0,00116144000232288;0,00464576100929152;0,00116144000232288;0;0;0;0;0,409988386819977;0;0,00348432100696864;0,00116144000232288;0;0;0;0;0;0;0;0;0;0,00116144000232288;0,00116144000232288;0;0;0;0;0;0;0;0;0;0;0;0,00116144000232288;0;0,00116144000232288;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"107";359;0,100112486500562;0,00337457801687289;0,0011248590056243;0,0146231720731159;0,0776152983880765;0,0011248590056243;0,00562429702812149;0,0011248590056243;0,00899887504499438;0;0;0,0011248590056243;0,00674915603374578;0,011248594056243;0,0157480310787402;0;0;0,169853768849269;0,0539932512699663;0;0;0;0,00337457801687289;0,00562429702812149;0,00337457801687289;0;0;0,00337457801687289;0,00449943802249719;0,0022497190112486;0;0,0213723281068616;0;0,00337457801687289;0,00562429702812149;0,00562429702812149;0,0011248590056243;0,0011248590056243;0;0,0022497190112486;0,0011248590056243;0,456692915283465;0;0,00562429702812149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0011248590056243;0;0;0;0;0;0;0;0;0;0;0;0;0
"108";363;0,177606178355212;0,00643500601287001;0;0,00900900901801802;0,0823680821647362;0;0,00772200801544402;0,00257400300514801;0,00386100400772201;0;0;0,001287001002574;0,001287001002574;0,00514800501029601;0,01287001302574;0;0,00386100400772201;0,16731016733462;0,0566280571132561;0;0,001287001002574;0;0;0,00257400300514801;0,001287001002574;0;0,001287001002574;0;0,00386100400772201;0,00643500601287001;0;0,00257400300514801;0,001287001002574;0;0,001287001002574;0,00257400300514801;0,001287001002574;0,001287001002574;0;0;0,001287001002574;0,423423423846847;0;0,00514800501029601;0,001287001002574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00257400300514801;0;0;0;0;0;0;0,001287001002574;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"109";371;0,125615764502463;0,00615763502463054;0,00123152700492611;0,00615763502463054;0,0788177343152709;0;0,00862069003448276;0;0,00123152700492611;0;0;0,00123152700492611;0,00123152700492611;0,00862069003448276;0,0197044330788177;0;0,00246305400985222;0,165024631660099;0,0492610841970443;0,00123152700492611;0,00123152700492611;0,00369458101477832;0,00123152700492611;0,00246305400985222;0,00246305400985222;0;0,00492610801970443;0,00246305400985222;0,00123152700492611;0,00862069003448276;0;0,0270935961083744;0;0,00123152700492611;0;0,00615763502463054;0,00123152700492611;0,00123152700492611;0,00246305400985222;0;0;0,439655173758621;0;0,00492610801970443;0,00123152700492611;0;0;0;0;0;0;0;0;0;0;0,00615763502463054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00123152700492611;0;0;0;0;0,00246305400985222;0;0;0
"110";380,5;0,160636758160637;0,00144717800144718;0,00144717800144718;0,0115774240115774;0,109985528109986;0,00144717800144718;0,00723589000723589;0;0,00434153400434153;0;0;0,00434153400434153;0;0,00868306800868307;0,0144717800144718;0;0;0,151953690151954;0,0622286540622287;0;0,00434153400434153;0,00144717800144718;0,00289435600289436;0,00144717800144718;0,00289435600289436;0,00144717800144718;0,00144717800144718;0,00434153400434153;0;0,015918958015919;0;0,0347322720347323;0,00289435600289436;0,00144717800144718;0;0,00289435600289436;0,00144717800144718;0;0;0;0;0,366136035366136;0;0,00434153400434153;0,00289435600289436;0;0;0;0;0;0,00144717800144718;0;0;0;0;0,00144717800144718;0,00144717800144718;0;0;0,00289435600289436;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"111";386;0,135572139542289;0,00621890502487562;0,00248756200995025;0,00870646803482587;0,0808457713233831;0,00124378100497512;0,00870646803482587;0,00124378100497512;0,0049751240199005;0;0;0,00124378100497512;0;0,00746268702985075;0,0111940300447761;0;0,00124378100497512;0,190298507761194;0,059701493238806;0,00248756200995025;0,00124378100497512;0,00124378100497512;0,00124378100497512;0,00248756200995025;0,00124378100497512;0;0,00373134301492537;0;0;0,0136815920547264;0;0,0174129350696517;0,00124378100497512;0,00124378100497512;0,00124378100497512;0,00870646803482587;0,00373134301492537;0;0,00124378100497512;0,00373134301492537;0;0,396766170587065;0;0,0049751240199005;0,00124378100497512;0;0,00124378100497512;0;0;0;0,00124378100497512;0;0;0;0;0,00124378100497512;0;0;0,00124378100497512;0;0;0;0;0;0;0;0;0,00124378100497512;0;0;0;0;0;0;0;0;0;0;0;0;0,00373134301492537;0;0;0
"112";393;0,102454641897545;0,00533617899466382;0;0,00320170799679829;0,0693703309306297;0;0,0160085379839915;0;0,00426894299573106;0,00106723599893276;0;0,00213447199786553;0,00106723599893276;0,00640341499359659;0,022411952977588;0;0;0,211312699788687;0,0512273209487727;0,00106723599893276;0,00320170799679829;0,00320170799679829;0;0,00106723599893276;0,00533617899466382;0;0,00106723599893276;0,00426894299573106;0;0,00960512299039488;0;0,0245464249754536;0;0;0,00426894299573106;0,00533617899466382;0;0;0;0;0;0,426894343573106;0;0,00533617899466382;0,00213447199786553;0;0;0;0;0;0,00106723599893276;0;0;0;0;0,00213447199786553;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00213447199786553;0;0;0;0;0;0;0,00106723599893276;0;0;0
"113";397;0,122285714366857;0,00114285700342857;0,00114285700342857;0,0194285710582857;0,0628571431885714;0,00114285700342857;0,0148571430445714;0,00228571400685714;0,00457142901371429;0;0;0;0;0,00914285702742857;0,0285714290857143;0;0;0,174857143524571;0,048000000144;0,00342857101028571;0,00457142901371429;0;0,00228571400685714;0,00228571400685714;0,00342857101028571;0;0;0,00457142901371429;0,00228571400685714;0,008000000024;0;0,024000000072;0;0;0,00114285700342857;0,00685714302057143;0,00228571400685714;0;0,00114285700342857;0,00114285700342857;0,00114285700342857;0,425142858275429;0;0,0102857140308571;0,00342857101028571;0;0,00114285700342857;0;0;0;0,00114285700342857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"114";409;0,117557251294656;0,00610686996335878;0,00152671799083969;0,0167938928992366;0,090076335459542;0,00152671799083969;0,0122137399267176;0;0,00763358795419847;0,00152671799083969;0;0;0;0,0305343508167939;0,0152671759083969;0,00152671799083969;0,00152671799083969;0,210687021735878;0,0580152666519084;0;0,00152671799083969;0,00458015297251908;0,00152671799083969;0,00152671799083969;0,0106870229358779;0;0;0,00916030494503817;0,00458015297251908;0,00610686996335878;0;0,0473282437160305;0;0,00458015297251908;0;0,0122137399267176;0;0;0,00152671799083969;0,00458015297251908;0,00610686996335878;0,288549616268702;0,00458015297251908;0,00763358795419847;0;0;0;0;0;0;0,00152671799083969;0;0;0;0;0,00305343498167939;0;0;0;0;0,00152671799083969;0;0,00152671799083969;0;0;0;0;0,00152671799083969;0,00152671799083969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"115";416;0,123188406369565;0,00241545900724638;0;0,0108695650326087;0,0688405802065217;0;0,00966183602898551;0;0,00845410602536232;0;0;0,00241545900724638;0,00120772900362319;0,0120772950362319;0,0108695650326087;0;0,00120772900362319;0,165458937496377;0,0519323671557971;0,00120772900362319;0;0;0;0;0,00483091801449275;0;0;0,00483091801449275;0;0,0120772950362319;0,00362318801086956;0,038647343115942;0;0;0,00241545900724638;0,0108695650326087;0,00241545900724638;0;0,00241545900724638;0,00724637702173913;0,00483091801449275;0,414251209242754;0,00120772900362319;0,00483091801449275;0;0;0,00120772900362319;0;0;0;0,00120772900362319;0;0;0;0;0,00724637702173913;0;0;0;0,00362318801086956;0,00120772900362319;0;0;0;0;0;0,00120772900362319;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
